Year,Value
1960,37.109103
1961,37.704571
1962,38.904036
1963,39.597271
1964,40.375438
1965,24.918087
1966,37.31681
1967,42.146828
1968,42.746426
1969,43.782439
1970,44.576509
1971,45.230103
1972,45.896731
1973,46.645622
1974,47.276729
1975,48.036944
1976,48.572977
1977,49.730214
1978,50.701751
1979,51.814659
1980,52.802503
1981,53.500456
1982,54.532024
1983,55.619087
1984,56.631073
1985,57.46755
1986,57.834605
1987,58.209033
1988,58.644514
1989,59.318254
1990,59.984293
1991,60.848624
1992,61.607362
1993,62.700088
1994,63.010699
1995,63.307765
1996,63.355404
1997,63.738787
1998,63.62351
1999,63.427459
2000,63.79128
2001,64.203214
2002,64.703194
2003,64.945777
2004,62.431219
2005,65.297038
2006,65.440577
2007,65.692786
2008,65.849733
2009,66.122153
2010,66.100819
2011,66.453256
2012,66.788779
2013,67.019754
2014,67.326379
2015,67.716256
2016,68.04023
2017,68.355287
2018,68.472009
2019,68.937631
2020,64.770888
2021,61.930195
2022,69.884919
2023,70.162456
2024,..
2025,..
