Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,3133.22804159202
1971,3209.58701027372
1972,3399.78107611123
1973,3543.66984083058
1974,3901.96087832526
1975,4631.05228695609
1976,5391.61706473895
1977,6024.97484350421
1978,6628.07849837324
1979,7249.55980064999
1980,7679.67980708725
1981,7875.88452539901
1982,7884.85017545294
1983,7726.88391030891
1984,7798.07189749693
1985,7860.36695258326
1986,8030.44923460261
1987,8303.16847852553
1988,8928.21082257377
1989,9564.9093512979
1990,10067.6981595796
1991,10413.1236380628
1992,10789.7090762351
1993,11161.1379075775
1994,11682.0944899831
1995,12336.7253635266
1996,12718.9471724642
1997,13286.6459846133
1998,13877.1798798025
1999,14446.2787288242
2000,17178.2854995031
2001,16920.7309078359
2002,17255.4273597633
2003,17775.5868136847
2004,17728.4915052597
2005,18123.2974963382
2006,18479.2305078956
2007,19342.3919067213
2008,20064.439792432
2009,19635.8764593794
2010,20750.6053684063
2011,20867.8390402328
2012,21529.492771186
2013,22626.4659542464
2014,23865.980898379
2015,25529.6813131565
2016,25969.4410846379
2017,28546.7780455971
2018,29536.8950627078
2019,29522.6524527602
2020,27890.3651055057
2021,31437.5030232122
2022,31979.6090400598
2023,32816.3252635461
2024,33467.4584263258
