Year,Value
1960,238.3
1961,231.7
1962,225.5
1963,219.3
1964,213.3
1965,241.8
1966,201.5
1967,195.7
1968,189.8
1969,183.8
1970,178
1971,172.4
1972,167
1973,161.8
1974,156.7
1975,151.8
1976,147
1977,142.4
1978,138.2
1979,133.9
1980,129.8
1981,125.6
1982,121.7
1983,117.7
1984,113.8
1985,110
1986,106.1
1987,102.2
1988,98.3
1989,94.4
1990,90.4
1991,86.4
1992,82.5
1993,78.7
1994,75
1995,71.4
1996,67.9
1997,64.7
1998,61.6
1999,58.7
2000,56
2001,53.5
2002,51.1
2003,48.9
2004,52.7
2005,44.8
2006,43
2007,41.2
2008,39.6
2009,38
2010,36.5
2011,35.1
2012,33.8
2013,32.5
2014,31.3
2015,30.1
2016,28.9
2017,27.9
2018,26.8
2019,25.9
2020,25
2021,24.2
2022,23.4
2023,22.6
2024,..
2025,..
