Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0545
1971,0.0565
1972,0.0575
1973,0.0585
1974,0.0598
1975,0.0624
1976,0.0666
1977,0.0725
1978,0.0776
1979,0.0817
1980,0.0819
1981,0.0865
1982,0.0899
1983,0.0904
1984,0.094
1985,0.0977
1986,0.1032
1987,0.1034
1988,0.115
1989,0.1196
1990,0.112
1991,0.1177
1992,0.1244
1993,0.1306
1994,0.1346
1995,0.1404
1996,0.1461
1997,0.1531
1998,0.1605
1999,0.165
2000,0.1704
2001,0.1778
2002,0.1838
2003,0.1872
2004,0.1892
2005,0.1914
2006,0.1989
2007,0.2045
2008,0.2131
2009,0.2275
2010,0.2393
2011,0.2539
2012,0.2591
2013,0.2691
2014,0.2638
2015,0.2548
2016,0.2468
2017,0.2471
2018,0.2583
2019,0.2731
2020,0.2949
2021,0.3066
2022,0.3068
2023,0.3188
2024,0.3312
2025,..
