Year,Value
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,10
1971,30
1972,135
1973,140
1974,40
1975,38
1976,107
1977,52
1978,96
1979,103
1980,91
1981,279
1982,1126
1983,1497
1984,1149
1985,1225
1986,1330
1987,1855
1988,1969
1989,1965
1990,1857
1991,2000
1992,2350
1993,2350
1994,2360
1995,3625
1996,3567
1997,4088
1998,3706
1999,4029
2000,5112
2001,4443
2002,5027
2003,5024
2004,5406
2005,5917
2006,8573
2007,4503
2008,3518
2009,3567
2010,3498.87
2011,4335.794
2012,4232.331
2013,5566.111
2014,5262.323
2015,6896.294
2016,6112.361
2017,5833.77
2018,5701.649
2019,5831.35
2020,4828.849
2021,5243.564
2022,4745.21
2023,4207.03
2024,..
2025,..
