Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,3.97906
1972,10.25465
1973,17.18346
1974,24.3007
1975,24.36888
1976,27.67372
1977,28.23864
1978,31.45822
1979,32.95053
1980,29.93164
1981,35.16014
1982,38.39527
1983,39.6475
1984,39.11136
1985,36.58473
1986,34.99365
1987,32.80156
1988,31.09405
1989,29.5316
1990,27.24579
1991,25.9515
1992,25.69343
1993,24.87095
1994,25.50177
1995,24.8559
1996,27.54443
1997,31.15137
1998,32.65411
1999,35.23322
2000,37.85862
2001,40.29143
2002,40.54136
2003,40.54145
2004,38.57059
2005,38.65803
2006,39.23026
2007,..
2008,35.6652
2009,26.62168
2010,12.60399
2011,11.68535
2012,13.70084
2013,14.04591
2014,11.54822
2015,10.24602
2016,8.40666
2017,8.25945
2018,8.13083
2019,..
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
