Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,43799999.7138977
1970,47929998.8746643
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,109559997.558594
1979,136160003.662109
1980,156919998.168945
1981,170190002.441406
1982,234699996.948242
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,292540008.544922
1991,308119995.117188
1992,305980007.171631
1993,299329999.923706
1994,329210000.991821
1995,348389999.389648
1996,236780000.686646
1997,263520000.457764
1998,298000000
1999,286000000
2000,300780006.408691
2001,359369997.024536
2002,392200010.299683
2003,430060009.002686
2004,448780012.130737
2005,350109992.980957
2006,371809997.558594
2007,388440000.534058
2008,473190010.070801
2009,472830005.645752
2010,544969993.591309
2011,607940002.441406
2012,667344253.540039
2013,538640365.600586
2014,680100343.704224
2015,771379474.639893
2016,716534053.80249
2017,892903842.926025
2018,759275665.283203
2019,765022006.988525
2020,774581981.658936
2021,727358501.434326
2022,851476039.886475
2023,1460546325.68359
2024,..
2025,..
