Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0038
1971,0.0038
1972,0.0046
1973,0.005
1974,0.0058
1975,0.0069
1976,0.0082
1977,0.0085
1978,0.0109
1979,0.0115
1980,0.0117
1981,0.012
1982,0.0141
1983,0.0149
1984,0.0149
1985,0.0153
1986,0.0166
1987,0.0168
1988,0.0171
1989,0.0172
1990,0.0187
1991,0.0177
1992,0.019
1993,0.0197
1994,0.0195
1995,0.0204
1996,0.0206
1997,0.0205
1998,0.0202
1999,0.0201
2000,0.0205
2001,0.0207
2002,0.0201
2003,0.0187
2004,0.0182
2005,0.0188
2006,0.0168
2007,0.0188
2008,0.0164
2009,0.0187
2010,0.019
2011,0.0195
2012,0.0209
2013,0.0224
2014,0.0219
2015,0.0224
2016,0.0236
2017,0.0264
2018,0.0258
2019,0.0251
2020,0.0207
2021,0.0237
2022,0.0229
2023,0.0232
2024,0.0233
2025,..
