Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,37244000
1971,28567000
1972,9465000
1973,52411000
1974,21467000
1975,23495000
1976,16445000
1977,21682000
1978,-2634000
1979,18260000
1980,54669000
1981,104016000
1982,91481000
1983,113938000
1984,5974000
1985,9004000
1986,15001000
1987,-48481000
1988,-79214000
1989,10259000
1990,-90561000
1991,-58006000
1992,-36618000
1993,-64800000
1994,-25000
1995,-108583000
1996,-54334000
1997,-54237000
1998,-19900000
1999,-16109000
2000,72224000
2001,17191000
2002,5424000
2003,-37030000
2004,-50443000
2005,-37205000
2006,-5745000
2007,-5241000
2008,-6298000
2009,-6911000
2010,-7348000
2011,-8068000
2012,-8214000
2013,-6639000
2014,-6151000
2015,-362000
2016,216196000
2017,128843000
2018,689638000
2019,116420000
2020,-229137000
2021,-329820000
2022,-7925000
2023,-11062000
2024,-8070000
2025,..
