Year,Value
1960,66852
1961,60019
1962,54281
1963,49776
1964,46185
1965,43844
1966,37952
1967,36254
1968,37155
1969,34693
1970,33132
1971,32608
1972,32194
1973,31343
1974,29819
1975,27262
1976,24574
1977,22209
1978,20170
1979,18352
1980,16587
1981,14973
1982,13666
1983,12640
1984,11729
1985,10790
1986,9911
1987,9221
1988,8668
1989,8139
1990,7707
1991,7474
1992,7302
1993,7079
1994,6941
1995,6735
1996,6448
1997,6181
1998,5908
1999,5621
2000,5354
2001,5111
2002,4855
2003,4616
2004,4400
2005,4174
2006,4003
2007,3893
2008,3775
2009,3644
2010,3514
2011,3497
2012,3230
2013,3078
2014,2917
2015,2779
2016,2651
2017,2508
2018,2373
2019,2235
2020,2109
2021,2011
2022,1931
2023,1858
2024,..
2025,..
