Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,4.4636
1971,4.8254
1972,4.8452
1973,4.8624
1974,4.8819
1975,4.8859
1976,4.9024
1977,4.9123
1978,4.881
1979,4.8947
1980,4.9101
1981,4.8968
1982,4.8844
1983,4.8628
1984,4.864
1985,4.8589
1986,4.8552
1987,4.8582
1988,4.8719
1989,4.8753
1990,4.7935
1991,4.8471
1992,4.7836
1993,4.739
1994,4.6291
1995,4.4364
1996,4.2217
1997,4.0622
1998,3.9176
1999,3.776
2000,3.6386
2001,3.5184
2002,3.4924
2003,3.4824
2004,3.5384
2005,3.3624
2006,3.2111
2007,3.0906
2008,2.9812
2009,2.7813
2010,2.6493
2011,2.4818
2012,2.3233
2013,2.1768
2014,2.0517
2015,1.9213
2016,1.86
2017,1.7637
2018,1.6803
2019,1.6251
2020,1.5614
2021,1.5331
2022,1.4718
2023,1.4221
2024,1.4095
2025,..
