Year,Value
1960,42.421
1961,42.312
1962,42.187
1963,42.068
1964,41.691
1965,41.026
1966,40.15
1967,39.192
1968,38.35
1969,37.604
1970,36.988
1971,36.348
1972,35.773
1973,35.422
1974,35.221
1975,34.93
1976,34.822
1977,34.975
1978,35.076
1979,35.585
1980,36.173
1981,36.863
1982,36.998
1983,37.019
1984,36.986
1985,36.771
1986,36.547
1987,36.114
1988,35.753
1989,35.151
1990,34.438
1991,33.909
1992,33.276
1993,32.402
1994,31.734
1995,31.029
1996,30.306
1997,29.562
1998,28.772
1999,27.929
2000,26.885
2001,25.933
2002,25.109
2003,24.412
2004,24.089
2005,23.72
2006,23.301
2007,23.019
2008,22.989
2009,22.907
2010,22.544
2011,22.483
2012,22.559
2013,22.474
2014,22.635
2015,22.662
2016,22.487
2017,22.166
2018,21.836
2019,21.421
2020,21.036
2021,20.689
2022,20.356
2023,19.985
2024,..
2025,..
