Year,Value
1960,..
1961,32.5
1962,33.82
1963,33.88
1964,35.79
1965,39.09
1966,40.63
1967,43.53
1968,45.51
1969,50.73
1970,51.45
1971,52.9
1972,57.13
1973,59.49
1974,60.22
1975,62.29
1976,63.28
1977,63.32
1978,66.06
1979,68.24
1980,65.78
1981,57.67
1982,58.69
1983,61.38
1984,62.58
1985,60.16
1986,68.69
1987,69.7
1988,74.45
1989,74.77
1990,65.34
1991,73.21
1992,70.72
1993,70.86
1994,66.99
1995,56.61
1996,53.2
1997,49.3
1998,51.88
1999,62.26
2000,56.72
2001,52.21
2002,50.61
2003,50.28
2004,46.12
2005,59.09
2006,70.77
2007,67.5
2008,64.69
2009,70.1
2010,71.04
2011,78.4
2012,91.13
2013,74.94
2014,92.59
2015,98.11
2016,109.31
2017,127.57
2018,131.14
2019,133.48
2020,117.71
2021,130.35
2022,132.11
2023,..
2024,..
2025,..
