Year,Value
1960,2.4382401
1961,2.43376
1962,2.43376
1963,2.43376
1964,2.43376
1965,2.995339446
1966,2.98681
1967,2.98681
1968,2.98681
1969,2.98681
1970,3.868646057
1971,3.84971
1972,3.84971
1973,3.84971
1974,3.84971
1975,4.829007179
1976,4.887267656
1977,4.921002387
1978,4.997720552
1979,5.246563221
1980,5.76893652
1981,5.960328146
1982,6.148865613
1983,6.368554781
1984,6.666725893
1985,7.007656633
1986,7.330256168
1987,7.762776726
1988,8.224823864
1989,8.809126174
1990,9.59
1991,10.9
1992,12.4
1993,14.5
1994,17.2
1995,20.9
1996,25.7
1997,30.1
1998,33.4
1999,36.5
2000,37.3
2001,36.8
2002,36.2
2003,35.6
2004,35.3
2005,33.9
2006,33.4
2007,32.4
2008,30.9
2009,30.7
2010,29.8
2011,29.5
2012,29.9
2013,30.1
2014,30.5
2015,31.4
2016,31.8
2017,32
2018,31.5
2019,31.2
2020,30.5
2021,30.4
2022,29.4
2023,27.8
2024,..
