Year,Value
1960,1202680
1961,1176643
1962,1149945
1963,1128970
1964,1116885
1965,1104888
1966,1088767
1967,1070781
1968,1053970
1969,1040162
1970,1023988
1971,1012741
1972,1014595
1973,1027190
1974,1052718
1975,1084489
1976,1114474
1977,1140408
1978,1160563
1979,1174165
1980,1179386
1981,1180867
1982,1183627
1983,1184869
1984,1183943
1985,1180352
1986,1172779
1987,1160048
1988,1140928
1989,1114490
1990,1080756
1991,1049153
1992,1022557
1993,996075
1994,968287
1995,940465
1996,914782
1997,890366
1998,867627
1999,845817
2000,822468
2001,799147
2002,779207
2003,761182
2004,744587
2005,730550
2006,719247
2007,715132
2008,717858
2009,723804
2010,734334
2011,745586
2012,755291
2013,764225
2014,773798
2015,784606
2016,795168
2017,806105
2018,817455
2019,827919
2020,834971
2021,823754
2022,830874
2023,831314
2024,819160
2025,..
