Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,10.2659
1971,10.066
1972,10.3325
1973,10.5157
1974,10.604
1975,10.5595
1976,10.6502
1977,10.7267
1978,10.9246
1979,10.974
1980,10.9825
1981,10.8432
1982,10.691
1983,10.7016
1984,10.3957
1985,10.2256
1986,10.0698
1987,9.8767
1988,9.6331
1989,9.6143
1990,9.6849
1991,9.7926
1992,9.7781
1993,9.866
1994,9.6123
1995,9.5729
1996,9.4763
1997,9.3862
1998,9.3667
1999,9.1817
2000,9.1909
2001,9.3598
2002,9.1997
2003,9.1338
2004,8.9887
2005,8.8072
2006,8.7172
2007,8.8338
2008,8.6375
2009,8.5534
2010,8.8865
2011,8.7941
2012,8.7554
2013,8.7129
2014,8.6542
2015,8.7353
2016,8.7873
2017,8.7547
2018,8.7584
2019,8.642
2020,8.6918
2021,8.6256
2022,8.1728
2023,8.0519
2024,8.0684
2025,..
