Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0029
1971,0.003
1972,0.0031
1973,0.0032
1974,0.0033
1975,0.0034
1976,0.0035
1977,0.0036
1978,0.0037
1979,0.0038
1980,0.0038
1981,0.0039
1982,0.004
1983,0.0041
1984,0.0042
1985,0.0043
1986,0.0044
1987,0.0044
1988,0.0045
1989,0.0046
1990,0.0047
1991,0.007
1992,0.007
1993,0.0087
1994,0.0077
1995,0.0073
1996,0.0082
1997,0.0085
1998,0.0092
1999,0.0143
2000,0.0289
2001,0.0325
2002,0.0324
2003,0.0348
2004,0.0382
2005,0.0395
2006,0.0393
2007,0.0404
2008,0.0392
2009,0.0219
2010,0.0693
2011,0.0919
2012,0.0796
2013,0.0849
2014,0.0955
2015,0.0871
2016,0.0843
2017,0.0939
2018,0.0912
2019,0.0788
2020,0.0849
2021,0.0604
2022,0.0556
2023,0.0512
2024,..
