Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,518845
1967,518845
1968,518845
1969,518845
1970,780168
1971,805328
1972,805328
1973,805328
1974,805328
1975,1601102
1976,1743796
1977,1886665
1978,2031222
1979,2192794
1980,2373260
1981,2881324.1
1982,3115862
1983,3397428
1984,3702918
1985,3981265
1986,4307232
1987,4617107
1988,4934718
1989,5422565
1990,5804409
1991,6329727
1992,6761709
1993,7357908
1994,8028853
1995,8946559
1996,9791926
1997,10558390
1998,11558178
1999,12661567
2000,13821241
2001,14879555
2002,16551601
2003,18337288
2004,19955091.5
2005,21977146
2006,24050452
2007,25508478
2008,26343744
2009,28925268
2010,29320501
2011,28746100
2012,28673801
2013,28523710
2014,26980284
2015,25700000
2016,25200000
2017,23900000
2018,24500000
2019,26100000
2020,26000000
2021,24000000
2022,24000000
2023,23000000
2024,22000000
2025,..
