Year,Value
1960,..
1961,..
1962,..
1963,3365745023
1964,4340677881
1965,4619353924
1966,4942701214
1967,5083920282
1968,5083919299
1969,5507571250
1970,7936287695
1971,10883764677
1972,12410921221
1973,11181060250
1974,14430047886
1975,19076587728
1976,22234638645
1977,30360628075
1978,28938132891
1979,28954745887
1980,35983437522
1981,38646659556
1982,38878699240
1983,45356451787
1984,40953801128
1985,50839203871
1986,54806070397
1987,55421791441
1988,60959744199
1989,64310501295
1990,39819702738
1991,34268795800
1992,27175328600
1993,13899874900
1994,27873917900
1995,36789919700
1996,48566846800
1997,63151168100
1998,72057747000
1999,66200851100
2000,104674952200
2001,78884301000
2002,89785743100
2003,103253829300
2004,116377036800
2005,115154691400
2006,128319799700
2007,136727000000
2008,135042000000
2009,166233000000
2010,186996000000
2011,192151000000
2012,189885000000
2013,216550000000
2014,263564000000
2015,307626000000
2016,301498000000
2017,324022000000
2018,343140000000
2019,405748000000
2020,398255000000
2021,460272000000
2022,474265000000
2023,540655000000
2024,586456000000
2025,..
