Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,345348000000
1971,343997000000
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,115478465736.3
1991,126749245729.809
1992,143573377567.824
1993,187556645390.838
1994,205481831404.084
1995,266604784254.661
1996,314144211680.048
1997,332381997737.735
1998,357269011580.779
1999,352414122006.856
2000,365495297101.454
2001,364482481112.037
2002,376015533037.925
2003,365024118333.736
2004,373589711751.507
2005,373423575242.157
2006,359258791976.283
2007,341937457699.787
2008,397190706720.009
2009,517174853501.229
2010,538154513328.523
2011,617595798861.694
2012,802314330886.819
2013,942259631478.358
2014,1090146717537.32
2015,1136179903548.95
2016,1189987209209.71
2017,1246985610711.84
2018,1299597718281.82
2019,1395292739567.06
2020,1569102086291.29
2021,1637580745624
2022,1500249588657.29
2023,1607101857166.35
2024,..
