Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,361000000
1966,334000000
1967,320000000
1968,408000000
1969,387000000
1970,523000000
1971,693000000
1972,760000000
1973,915000000
1974,1122000000
1975,2401999900
1976,2632000000
1977,2768999900
1978,3607000100
1979,3513999900
1980,4270000100
1981,4808000000
1982,5313999900
1983,6627999700
1984,7351000100
1985,10508000000
1986,11292000000
1987,13532000000
1988,17144000000
1989,19199000000
1990,18745000000
1991,25074000000
1992,31619000000
1993,39653000000
1994,44644000000
1995,55231000000
1996,67717000000
1997,71084000000
1998,74728000000
1999,70061000000
2000,92272000000
2001,98648692700
2002,93019800000
2003,105383600000
2004,131670700000
2005,155906300000
2006,175634000000
2007,208779000000
2008,247272000000
2009,313029000000
2010,456489000000
2011,433623608465.102
2012,502944013256.645
2013,578484601924.366
2014,691772254032.473
2015,758051946751.263
2016,736577346172.971
2017,1148546002974.52
2018,1366751924826.84
2019,1596776813137.9
2020,1183732338416.66
2021,1530513246184.03
2022,1873367827176.63
2023,1671781765595.13
2024,1735530764306.66
2025,..
