Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,22924000000
1966,25307000000
1967,27465000000
1968,28198000000
1969,33020000000
1970,28542000000
1971,29797000000
1972,31397000000
1973,36475000000
1974,34482000000
1975,31405000000
1976,38817000000
1977,34787000000
1978,37174000000
1979,35335000000
1980,20705000000
1981,18055000000
1982,34787000000
1983,27721000000
1984,30860000000
1985,32368000000
1986,35168000000
1987,29476000000
1988,29076000000
1989,25559000000
1990,30186000000
1991,35673000000
1992,33200000000
1993,33258000000
1994,35019000000
1995,37579000000
1996,35800000000
1997,37635000000
1998,39418000000
1999,40828000000
2000,41595000000
2001,34420000000
2002,40998000000
2003,30415000000
2004,32002000000
2005,35309000000
2006,40429000000
2007,49105000000
2008,49032000000
2009,59587000000
2010,66174000000
2011,53313000000
2012,59425000000
2013,25752000000
2014,32301000000
2015,31619000000
2016,37172000000
2017,40300000000
2018,21310473000
2019,-21312990100
2020,-21256940700
2021,-197556468600
2022,-202876490500
2023,88342653700
2024,89313743300
2025,..
