Year,Value
1960,144.8
1961,143.9
1962,143
1963,141.9
1964,140.7
1965,139.4
1966,137.7
1967,136
1968,134.2
1969,132.2
1970,130.1
1971,128.1
1972,125.8
1973,123.6
1974,121.3
1975,118.9
1976,116.5
1977,114.2
1978,111.8
1979,109.4
1980,107.1
1981,105
1982,102.9
1983,101
1984,99.2
1985,97.6
1986,96.3
1987,95.1
1988,94
1989,93.1
1990,92.3
1991,91.4
1992,90.6
1993,89.8
1994,88.7
1995,87.3
1996,85.6
1997,83.7
1998,81.7
1999,79.6
2000,77.5
2001,75.2
2002,73
2003,70.9
2004,68.8
2005,66.8
2006,65
2007,63.1
2008,61.3
2009,59.6
2010,57.9
2011,56.2
2012,54.5
2013,52.9
2014,51.2
2015,49.7
2016,48.2
2017,46.8
2018,45.5
2019,44.2
2020,42.9
2021,41.7
2022,40.5
2023,39.5
2024,..
2025,..
