Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,33846675763000
1971,35646490850000
1972,40162880146000
1973,49112054147000
1974,56142813581000
1975,56092552750000
1976,62857840412000
1977,69781522924000
1978,77311509379000
1979,81512920737000
1980,87668600000000
1981,95047500000000
1982,96370100000000
1983,99493300000000
1984,107786800000000
1985,116938700000000
1986,124194500000000
1987,129808400000000
1988,144089200000000
1989,155245900000000
1990,167062900000000
1991,180275000000000
1992,179258200000000
1993,170887700000000
1994,166159400000000
1995,167836700000000
1996,173546500000000
1997,174446800000000
1998,168112800000000
1999,156762200000000
2000,159458400000000
2001,150718300000000
2002,142462200000000
2003,142867500000000
2004,145830800000000
2005,146197700000000
2006,146507700000000
2007,148466400000000
2008,138348800000000
2009,114093900000000
2010,120967700000000
2011,113888600000000
2012,111923900000000
2013,111950600000000
2014,116432800000000
2015,132417600000000
2016,139582000000000
2017,143657900000000
2018,142840600000000
2019,142269000000000
2020,134669600000000
2021,139952100000000
2022,129227100000000
2023,146406500000000
2024,154297100000000
2025,..
