Year,Value
1960,2077061
1961,2144414
1962,2197667
1963,2258022
1964,2327522
1965,2435670
1966,2546008
1967,2629329
1968,2740384
1969,2851154
1970,2938804
1971,3037142
1972,3156563
1973,3268612
1974,3389623
1975,3517538
1976,3652510
1977,3809373
1978,3955252
1979,4060472
1980,4111257
1981,4101090
1982,4070251
1983,4081657
1984,4120893
1985,4138562
1986,4161784
1987,4219091
1988,4335323
1989,4448824
1990,4517538
1991,4585940
1992,4648824
1993,4699228
1994,4759121
1995,4757056
1996,4716917
1997,4706827
1998,4653265
1999,4557343
2000,4500776
2001,4516074
2002,4600998
2003,4716250
2004,4815466
2005,4868852
2006,4895937
2007,4913641
2008,4846085
2009,4756025
2010,4672862
2011,4587094
2012,4579440
2013,4577675
2014,4600593
2015,4685132
2016,4765784
2017,4858685
2018,4939383
2019,5012591
2020,5088524
2021,5128308
2022,4869604
2023,4634508
2024,4728553
2025,..
