Year,Value
1960,344.6
1961,340.7
1962,337
1963,333.7
1964,330.5
1965,327.8
1966,325.1
1967,322.4
1968,320.3
1969,317.7
1970,314.9
1971,311.7
1972,307.1
1973,300.9
1974,292.9
1975,283.6
1976,273.2
1977,263.2
1978,254
1979,246
1980,239.1
1981,233.2
1982,228.1
1983,223.4
1984,218.8
1985,214.3
1986,209.8
1987,205.7
1988,202.3
1989,199.8
1990,198.3
1991,197.6
1992,197.3
1993,196.9
1994,195.9
1995,194.3
1996,191.8
1997,188.7
1998,185.4
1999,181.8
2000,178.1
2001,174
2002,169.3
2003,164.3
2004,158.6
2005,152.3
2006,145.7
2007,139
2008,132.7
2009,126.8
2010,121.5
2011,116.8
2012,112.6
2013,108.6
2014,104.7
2015,101.1
2016,97.7
2017,94.3
2018,91.2
2019,88.2
2020,85.3
2021,82.5
2022,79.9
2023,77.3
2024,..
2025,..
