Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,20.66599
1972,20.88263
1973,22.38648
1974,22.89951
1975,26.9766
1976,26.58423
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,30.56145
1987,32.3972
1988,32.59245
1989,33.04756
1990,33.26184
1991,31.78706
1992,32.22608
1993,27.34482
1994,29.52706
1995,31.67175
1996,31.56292
1997,29.0085
1998,28.46708
1999,29.43371
2000,31.10746
2001,40.56329
2002,41.18805
2003,..
2004,..
2005,47.61905
2006,53.13598
2007,56.21254
2008,66.11042
2009,65.45844
2010,..
2011,68.64462
2012,67.63982
2013,70.08495
2014,68.40845
2015,63.67819
2016,61.66489
2017,65.75919
2018,66.95788
2019,77.45226
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
