Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,42.14048
1972,42.4651
1973,42.90649
1974,43.14333
1975,43.47322
1976,43.6253
1977,44.11958
1978,44.35954
1979,44.84475
1980,45.30531
1981,46.31277
1982,45.62254
1983,47.4202
1984,47.80961
1985,48.86118
1986,49.15576
1987,49.47682
1988,49.28801
1989,48.97988
1990,49.3125
1991,48.74994
1992,48.71503
1993,48.93611
1994,49.08598
1995,49.00662
1996,48.86937
1997,48.66486
1998,48.80634
1999,48.72087
2000,48.89861
2001,48.85212
2002,48.69166
2003,48.91008
2004,48.93602
2005,48.71727
2006,48.77788
2007,..
2008,..
2009,..
2010,..
2011,48.98644
2012,48.82543
2013,49.16953
2014,49.23704
2015,49.23535
2016,49.31493
2017,49.41042
2018,49.38092
2019,..
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
