Year,Value
1960,45.672
1961,46.252
1962,47.173
1963,47.873
1964,48.65
1965,49.224
1966,49.901
1967,50.644
1968,51.346
1969,52.035
1970,52.653
1971,53.295
1972,53.943
1973,53.075
1974,51.764
1975,55.759
1976,56.317
1977,56.946
1978,57.489
1979,58.073
1980,58.598
1981,59.13
1982,59.622
1983,60.121
1984,60.59
1985,61.158
1986,61.628
1987,62.061
1988,62.406
1989,62.822
1990,63.218
1991,63.642
1992,63.928
1993,64.017
1994,64.463
1995,64.873
1996,65.213
1997,65.497
1998,61.645
1999,65.94
2000,66.227
2001,66.406
2002,66.631
2003,66.763
2004,66.925
2005,67.067
2006,67.186
2007,67.36
2008,67.47
2009,67.636
2010,67.557
2011,67.85
2012,68.172
2013,68.447
2014,68.691
2015,68.966
2016,69.22
2017,69.367
2018,69.538
2019,69.651
2020,68.172
2021,67.002
2022,70.174
2023,70.346
2024,..
