Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,5209999.9897182
1971,9009999.96997417
1972,6889999.90932643
1973,11180000.2418458
1974,10810000.0321865
1975,24789999.9432266
1976,14990000.2069771
1977,17609999.9845028
1978,18100000.5155802
1979,72879999.6636808
1980,46429998.9007413
1981,60650000.6355345
1982,31979999.5906651
1983,25330000.1490862
1984,33539999.710396
1985,33980000.8758903
1986,34549999.3301928
1987,26880000.5950034
1988,49430000.5435944
1989,38080000.6985664
1990,54469999.8050928
1991,99320000.8720159
1992,46639999.2983789
1993,39310000.1458078
1994,52069999.8550117
1995,28779999.9825656
1996,32820000.3430247
1997,41809999.4063377
1998,29599999.2787838
1999,27540000.2039969
2000,34450000.2413988
2001,31410000.000149
2002,41829999.7709692
2003,192449995.456263
2004,374530006.218702
2005,1372680020.00451
2006,261060000.061989
2007,104459997.594357
2008,701889976.978302
2009,145180001.854896
2010,121949997.79202
2011,129870001.990348
2012,204979998.335242
2013,491879990.73416
2014,526519991.755485
2015,896440004.138277
2016,1267600005.98431
2017,1081719982.19565
2018,1022480011.41101
2019,1171110004.66347
2020,916399980.783462
2021,590830001.115799
2022,305299997.836352
2023,..
2024,..
2025,..
