Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,59437882000
1971,66593111000
1972,75560776000
1973,84661871000
1974,92673282000
1975,95925658000
1976,99122439000
1977,103297713000
1978,106233191000
1979,112304295000
1980,120460255000
1981,128869069000
1982,136688222000
1983,142910369000
1984,149724591000
1985,156997144000
1986,163441642000
1987,169610882000
1988,176272152000
1989,186406015000
1990,199359227000
1991,213695312000
1992,222890230000
1993,227762279000
1994,230210816000
1995,235070058000
1996,240420594000
1997,247115545000
1998,252881022000
1999,258736853000
2000,267209142000
2001,274587474000
2002,274324730000
2003,278787797000
2004,285556874000
2005,292275872000
2006,301031193000
2007,312291738000
2008,322789157000
2009,325822207000
2010,332949348000
2011,336232276000
2012,340642721000
2013,346877205000
2014,349476608000
2015,353162552000
2016,358267127000
2017,365356529000
2018,372305530000
2019,375673974000
2020,361473723000
2021,368934124000
2022,393760502000
2023,410345317000
2024,..
2025,..
