Year,Value
1960,-640621218.743531
1961,-639517888.283103
1962,-645713817.345659
1963,-466340464.136046
1964,-318267102.722306
1965,-1011075309.59489
1966,-1207977810.93201
1967,-1211663928.64768
1968,-1012517432.61362
1969,-1199987249.55169
1970,-896964280.77605
1971,-1815306869.4138
1972,-2030697593.73357
1973,-2018654189.84482
1974,-2366551996.76869
1975,-2136728996.4899
1976,-1448131764.90426
1977,-1740950704.54218
1978,-1462953096.18183
1979,-1479180378.08729
1980,-1719851090.11003
1981,4881869417.33632
1982,2281061697.76878
1983,629011721.263736
1984,-1090877860.16391
1985,2507671552.83405
1986,655376615.265963
1987,-994078844.821892
1988,149516835.750422
1989,-756426909.082676
1990,-2351322579.60475
1991,2962324151.88571
1992,-1229978110.06882
1993,962554678.562878
1994,1079642881.10373
1995,2170895576.05243
1996,3471751714.69391
1997,11546289244.7878
1998,11369485481.8881
1999,-7526468527.15749
2000,-21653038993.6264
2001,8440763882.98874
2002,4749229277.95074
2003,16417567996.3287
2004,43370579702.622
2005,1727389338.84794
2006,-13950022417.3474
2007,-55310207533.9083
2008,18568974469.1935
2009,16787996095.9599
2010,6626667134.17277
2011,11756393310.4901
2012,12879466785.8115
2013,-12563236012.7313
2014,805191688.44975
2015,23927632715.3372
2016,33404095512.7527
2017,52829985894.713
2018,20156533320.4922
2019,26965431145.1467
2020,18306166114.2054
2021,44539542427.1725
2022,38444704429.7408
2023,46703138162.3134
2024,27783990498.8537
2025,..
