Year,Value
1960,223500000
1961,366100000
1962,405100000
1963,388900000
1964,458900000
1965,455900000
1966,419300000
1967,508800000
1968,556900000
1969,579400000
1970,598950000
1971,734210000
1972,808300000
1973,1102000000
1974,1433380000
1975,1688770000
1976,1592680000
1977,1716600000
1978,2347430000
1979,3392940000
1980,3566540000
1981,3181210000
1982,3151630000
1983,3176400000
1984,2782010000
1985,2942040000
1986,3831550000
1987,4390540000
1988,4730850000
1989,4948110000
1990,6319670000
1991,6889730000
1992,7583120000
1993,6953960000
1994,6817960000
1995,7523580000
1996,7600890000
1997,5856780000
1998,5580680000
1999,5515330000
2000,5030000000
2001,4989500000
2002,5324430000
2003,6784180000
2004,7534210000
2005,10082160000
2006,10434810000
2007,12290700000
2008,13980870000
2009,12079150000
2010,12985360000
2011,14092940000
2012,12939490000
2013,14228260000
2014,16566200000
2015,17940210000
2016,24735690000
2017,25005060000
2018,25670380000
2019,24122380000
2020,29320380000
2021,32455570000
2022,36444570000
2023,41253290000
2024,32917000000
2025,..
